gene_id	gene_symbol	pseudo_gene_status
150248	C22orf15	0
150274	HSCB	0
150275	CCDC117	0
150280	HORMAD2	0
150290	DUSP18	0
150297	C22orf42	0
150350	ENTHD1	0
150353	DNAJB7	1
150356	CHADL	0
150365	MEI1	0
150368	PHETA2	0
150372	NFAM1	0
150379	PNPLA5	0
150383	CDPF1	1
150465	TTL	0
150468	CKAP2L	1
150472	ZNG1B	0
150483	TEKT4	1
150572	SMYD1	0
150590	C2orf15	0
150677	OTOS	0
150678	COPS9	1
150681	OR6B3	0
150684	COMMD1	0
150696	PROM2	0
150709	ANKAR	0
150726	FBXO41	0
150737	IFT70B	0
150763	GPAT2	1
150771	ITPRIPL1	0
150786	RAB6D	0
150864	FAM117B	0
150921	TCF23	0
150946	GAREM2	0
150962	PUS10	0
151011	SEPTIN10	1
151050	KANSL1L	0
151056	PLB1	0
151112	ZSWIM2	0
151126	ZNF385B	0
151176	ERFE	0
151188	ARL6IP6	1
151194	METTL21A	1
151195	CCNYL1	1
151230	KLHL23	0
151242	PPP1R1C	0
151246	SGO2	0
151254	C2CD6	0
151258	SLC38A11	0
151295	SLC23A3	0
151306	GPBAR1	0
151313	FAHD2B	0
151354	LRATD1	0
151393	RMDN2	0
151449	GDF7	0
151473	SLC16A14	1
151516	ASPRV1	0
151525	WDSUB1	0
151531	UPP2	0
151556	GPR155	0
151613	TTC14	1
151636	DTX3L	0
151647	TAFA4	0
151648	SGO1	1
151649	PP2D1	0
151651	EFHB	0
151742	PPM1L	0
151790	WDR49	0
151827	LRRC34	1
151835	CPNE9	0
151871	DPPA2	1
151887	CCDC80	0
151888	BTLA	0
151903	CCDC12	1
151963	MB21D2	0
151987	PPP4R2	1
152002	XXYLT1	0
152006	RNF38	0
152007	GLIPR2	0
152015	ROPN1B	0
152065	C3orf22	0
152098	ZCWPW2	0
152100	CMC1	0
152110	NEK10	0
152137	CCDC50	0
152138	PYDC2	0
152185	SPICE1	0
152189	CMTM8	0
152206	CCDC13	0
152217	NCBP2AS2	0
152273	FGD5	1
152330	CNTN4	0
152404	IGSF11	0
152405	TEX55	0
152485	ZNF827	0
152503	SH3D19	0
152518	NFXL1	0
152519	NIPAL1	1
152559	PAQR3	0
152573	SHISA3	0
152579	SCFD2	0
152586	MGAT4D	0
152687	ZNF595	0
152789	JAKMIP1	0
152815	THAP6	0
152816	ODAPH	0
152831	KLB	0
152877	FAM53A	0
152926	PPM1K	0
152940	SPMIP2	0
152992	TRMT44	0
153020	RASGEF1B	0
153090	DAB2IP	0
153129	SLC38A9	0
153201	SLC36A2	0
153218	SPINK13	0
153222	CREBRF	0
153241	CEP120	0
153328	SLC25A48	0
153339	TMEM167A	1
153364	MBLAC2	0
153396	TMEM161B	1
153443	SRFBP1	0
153478	PLEKHG4B	0
153527	ZMAT2	0
153562	MARVELD2	0
153572	IRX2	0
153579	BTNL9	0
153642	ARSK	0
153643	FAM81B	0
153657	TTC23L	0
153733	CCDC112	1
153743	PPP1R2B	0
153745	GARIN3	1
153768	PRELID2	1
153769	SH3RF2	0
153770	PLAC8L1	0
153830	RNF145	1
153918	ZC2HC1B	0
154007	SNRNP48	0
154043	CNKSR3	0
154064	RAET1L	0
154075	SAMD3	0
154091	SLC2A12	0
154141	MBOAT1	0
154150	HDGFL1	0
154197	PNLDC1	0
154214	RNF217	0
154215	NKAIN2	0
154288	KHDC3L	0
154313	CFAP206	0
154467	CCDC167	0
154661	RUNDC3B	0
154664	ABCA13	0
154743	BMT2	0
154790	CLEC2L	0
154791	FMC1	0
154796	AMOT	0
154807	VKORC1L1	1
154810	AMOTL1	0
154865	IQUB	0
154881	KCTD7	0
155006	TMEM213	0
155038	GIMAP8	0
155051	CRYGN	0
155054	ZNF425	0
155061	ZNF746	1
155066	ATP6V0E2	0
155184	SLC2A7	0
155185	AMZ1	0
155368	METTL27	0
155382	VPS37D	0
155435	RBM33	0
155465	AGR3	0
157285	PRAG1	0
157310	PEBP4	0
157313	CDCA2	0
157378	TMEM65	0
157506	RDH10	0
157567	ANKRD46	0
157570	ESCO2	0
157574	FBXO16	0
157638	LRATD2	0
157657	CFAP418	0
157680	VPS13B	0
157695	TDRP	0
157697	ERICH1	0
157724	SLC7A13	1
157753	TMEM74	0
157769	FAM91A1	1
157773	C8orf48	0
157777	MCMDC2	0
157807	CLVS1	0
157848	NKX6-3	0
157855	KCNU1	0
157869	SBSPON	0
157922	CAMSAP1	0
158038	LINGO2	0
158046	NXNL2	0
158056	MAMDC4	0
158062	LCN6	0
158067	AK8	0
158131	OR1Q1	0
158135	TTLL11	0
158158	RASEF	0
158219	TTC39B	1
158234	TRMT10B	0
158248	TTC16	0
158293	FAM120AOS	0
158297	SAXO1	0
158326	FREM1	0
158358	BRD10	0
158376	SPAAR	0
158399	ZNF483	0
158401	SHOC1	0
158405	KIAA1958	0
158427	TSTD2	0
158431	ZNF782	0
158471	PRUNE2	0
158506	CBLL2	0
158511	CSAG1	0
158521	FMR1NB	0
158584	FAAH2	0
158586	ZXDB	0
158724	FAM47A	0
158747	MOSPD2	0
158763	ARHGAP36	0
158787	RIBC1	0
158798	AKAP14	0
158800	RHOXF1	1
158809	MAGEB6	0
158830	CXorf65	0
158833	AWAT1	0
158835	AWAT2	0
158866	ZDHHC15	0
158880	USP51	0
158931	TCEAL6	0
158983	H2BW1	0
159013	CXorf38	0
159090	PABIR2	0
159091	PABIR3	0
159119	HSFY2	1
159163	RBMY1F	0
159195	USP54	0
159296	NKX2-3	0
159371	SLC35G1	0
159686	CFAP58	0
159963	SLC5A12	0
159989	DEUP1	0
160065	PATE1	0
160140	C11orf65	0
160287	LDHAL6A	0
160298	C11orf42	0
160335	TMTC2	0
160364	CLEC12A	0
160418	TMTC3	0
160419	C12orf50	0
160428	ALDH1L2	0
160492	LMNTD1	0
160518	DENND5B	0
160622	TAMALIN	0
160728	SLC5A8	0
160760	PPTC7	0
160762	CCDC63	0
160777	CCDC60	0
160851	DGKH	0
160857	CCDC122	0
160897	GPR180	0
161003	STOML3	0
161142	GARIN2	0
161145	TMEM229B	0
161176	SYNE3	0
161198	CLEC14A	0
161247	FITM1	0
161253	REM2	0
161291	TMEM30B	1
161357	MDGA2	0
161394	SAMD15	0
161424	NOP9	0
161436	EML5	0
161497	STRC	1
161502	CFAP161	0
161514	TBC1D21	0
161582	DNAAF4	0
161725	OTUD7A	1
161742	SPRED1	0
161753	CIMAP1C	0
161779	PGBD4	1
161823	ADAL	0
161829	EXD1	0
161835	FSIP1	0
161882	ZFPM1	0
161931	ADAD2	0
162073	ITPRIPL2	0
162083	C16orf82	0
162239	ZFP1	0
162282	ANKFN1	0
162333	MARCHF10	0
162387	MFSD6L	0
162394	SLFN5	0
162417	NAGS	0
162427	RETREG3	0
162461	TMEM92	1
162466	PHOSPHO1	1
162494	RHBDL3	0
162514	TRPV3	0
162515	SLC16A11	0
162517	FBXO39	0
162540	SPPL2C	0
162605	KRT28	0
162655	ZNF519	1
162681	C18orf54	0
162962	ZNF836	0
162963	ZNF610	1
162966	ZNF600	0
162967	ZNF320	0
162968	ZNF497	0
162972	ZNF550	0
162979	ZNF296	0
162989	DEDD2	0
162993	ZNF846	0
162998	OR7D2	0
163033	ZNF579	0
163049	ZNF791	1
163050	ZNF564	0
163051	ZNF709	1
163059	ZNF433	0
163071	ZNF114	1
163081	ZNF567	0
163087	ZNF383	1
163126	EID2	0
163131	ZNF780B	0
163154	PRR22	0
163175	LGI4	0
163183	SYNE4	0
163223	ZNF676	0
163227	ZNF100	1
163255	ZNF540	0
163259	DENND2C	0
163351	GBP6	1
163404	PLPPR5	0
163479	FNDC7	0
163486	DENND1B	0
163589	TDRD5	0
163590	TOR1AIP2	0
163688	CALML6	0
163702	IFNLR1	0
163732	CITED4	0
163747	CIMAP2	0
163778	SPRR4	0
163782	KANK4	0
163786	SASS6	0
163859	SDE2	0
163882	CNST	0
163933	FAM43B	0
164045	HFM1	0
164091	PAQR7	0
164118	TTC24	0
164127	CCDC185	0
164153	UBL4B	0
164237	WFDC13	0
164284	APCDD1L	0
164312	LRRN4	0
164395	TTLL9	0
164592	CCDC116	0
164633	CABP7	0
164656	TMPRSS6	0
164668	APOBEC3H	0
164684	WBP2NL	0
164714	TTLL8	0
164781	DAW1	0
164832	LONRF2	1
165055	CCDC138	0
165082	ADGRF3	0
165100	TEX44	0
165140	OXER1	0
165186	TOGARAM2	0
165215	FAM171B	0
165257	C1QL2	0
165324	UBXN2A	1
165530	CLEC4F	0
165545	DQX1	0
165631	PARP15	0
165679	SPTSSB	0
165721	DNAJB8	0
165829	GPR156	0
165904	XIRP1	0
165918	RNF168	0
166012	CHST13	0
166336	PRICKLE2	0
166348	KBTBD12	0
166378	AFG2A	0
166379	BBS12	0
166614	DCLK2	0
166647	ADGRA3	1
166655	TRIM60	1
166752	FREM3	0
166785	MMAA	0
166793	ZBTB49	0
166815	TIGD2	1
166824	RASSF6	0
166863	RBM46	0
166929	SGMS2	0
166968	MIER3	0
166979	CDC20B	0
167127	UGT3A2	0
167153	TENT2	0
167227	DCP2	0
167359	NIM1K	0
167410	LIX1	0
167465	ZNF366	0
167555	FAM151B	0
167681	PRSS35	0
167691	LCA5	0
167826	OLIG3	0
167838	TXLNB	0
168002	DACT2	0
168090	C6orf118	0
168374	ZNF92	1
168391	GALNTL5	0
168400	DDX53	1
168417	ZNF679	0
168433	RNF133	0
168448	CDC14C	0
168451	THAP5	1
168455	CCDC71L	0
168507	PKD1L1	0
168537	GIMAP7	0
168544	ZNF467	0
168620	BHLHA15	0
168667	BMPER	0
168850	ZNF800	0
168975	CNBD1	0
169026	SLC30A8	0
169044	COL22A1	1
169166	SNX31	0
169200	TMEM64	0
169270	ZNF596	0
169355	IDO2	0
169436	STKLD1	0
169522	KCNV2	0
169611	OLFML2A	0
169693	TMEM252	0
169714	QSOX2	0
169792	GLIS3	0
169834	ZNF883	0
169841	ZNF169	0
169966	TENT5D	0
169981	SPIN3	0
170062	FAM47B	1
170067	SUPT20HL2	0
170082	TCEANC	0
170261	ZCCHC12	0
170302	ARX	0
170370	FAM170B	0
170371	TMEM273	0
170384	FUT11	0
170392	OIT3	0
170394	PWWP2B	0
170463	SSBP4	1
170482	CLEC4C	0
170487	ACTL10	0
170506	DHX36	0
170572	HTR3C	1
170575	GIMAP1	0
170589	GPHA2	0
170591	S100Z	0
170622	COMMD6	0
170626	XAGE3	1
170627	XAGE5	0
170679	PSORS1C1	0
170680	PSORS1C2	0
170685	NUDT10	0
170689	ADAMTS15	0
170690	ADAMTS16	0
170691	ADAMTS17	0
170692	ADAMTS18	0
170712	COX7B2	0
170825	GSX2	0
170850	KCNG3	0
170954	PPP1R18	0
170958	ZNF525	0
170959	ZNF431	0
170960	ZNF721	0
170961	ANKRD24	0
171017	ZNF384	1
171019	ADAMTS19	0
171023	ASXL1	0
171024	SYNPO2	0
171169	SPACA4	0
171177	RHOV	0
171222	UBE2L5	0
171389	NLRP6	0
171392	ZNF675	0
171425	CLYBL	0
171482	FAM9A	0
171483	FAM9B	0
171484	FAM9C	1
171546	SPTSSA	0
171558	PTCRA	0
171568	POLR3H	0
171586	ABHD3	0
192111	PGAM5	1
192134	B3GNT6	0
192286	HIGD2A	1
192666	KRT24	1
192668	CYS1	0
192669	AGO3	0
192670	AGO4	0
192683	SCAMP5	0
195814	SDR16C5	0
195827	PRXL2C	1
195828	ZNF367	0
195977	ANTXRL	1
196051	PLPP4	0
196074	METTL15	1
196120	SSU72L5	0
196264	MPZL3	0
196294	IMMP1L	1
196335	OR56B4	0
196374	KRT78	0
196383	RILPL2	0
196385	DNAH10	0
196394	AMN1	0
196403	DTX3	0
196410	TMT1B	0
196441	ZFC3H1	0
196446	MYRFL	0
196463	PLBD2	0
196472	GARIN6	0
196477	CCER1	0
196483	EEF2KMT	1
196500	PIANP	0
196513	DCP1B	0
196527	ANO6	0
196528	ARID2	0
196541	METTL21C	1
196740	VSTM4	0
196743	PAOX	0
196792	FAM24B	0
196883	ADCY4	0
196951	FAM227B	0
196996	GRAMD2A	0
197021	LCTL	0
197131	UBR1	0
197135	PATL2	0
197257	LDHD	0
197258	FCSK	0
197259	MLKL	0
197320	ZNF778	0
197322	ACSF3	0
197335	WDR90	0
197342	EME2	0
197358	NLRC3	0
197370	NSMCE1	0
197407	ZNF48	0
198437	LKAAEAR1	0
199221	DZIP1L	0
199223	TTC21A	0
199675	MCEMP1	0
199692	ZNF627	1
199699	DAND5	0
199704	ZNF585A	1
199713	NLRP7	1
199720	GGN	0
199731	CADM4	0
199745	THAP8	0
199746	U2AF1L4	1
199777	ZNF626	1
199786	NIBAN3	0
199800	ADM5	0
199834	LCE4A	0
199857	ALG14	0
199870	FAM76A	0
199920	FYB2	0
199953	TMEM201	0
199964	TMEM61	0
199974	CYP4Z1	1
199990	FAAP20	0
200008	CDCP2	0
200010	SLC5A9	0
200014	CC2D1B	0
200030	NBPF11	0
200035	NUDT17	0
200081	TXLNA	0
200132	DYNLT5	0
200150	PLD5	1
200159	SPMIP3	1
200162	SPAG17	0
200172	SLFNL1	0
200185	KRTCAP2	1
200186	CRTC2	1
200205	IBA57	0
200232	FAM209A	0
200312	RNF215	0
200315	APOBEC3A	1
200316	APOBEC3F	0
200350	FOXD4L1	0
200373	CFAP221	0
200403	VWA3B	0
200407	CREG2	0
200424	TET3	0
200504	GKN2	0
200523	SPMIP9	0
200539	ANKRD23	0
200558	APLF	0
200576	PIKFYVE	0
200634	KRTCAP3	0
200726	FAM237A	0
200728	TMEM17	0
200734	SPRED2	0
200765	TIGD1	0
200844	CFAP20DC	0
200845	KCTD6	0
200879	LIPH	0
200894	ARL13B	0
200895	DHFR2	0
200909	HTR3D	0
200916	RPL22L1	0
200931	SLC51A	0
200933	FBXO45	0
200942	KLHDC8B	0
200958	MUC20	1
200959	GABRR3	0
201134	CEP112	0
201140	DHRS7C	0
201158	TVP23C	1
201161	CENPV	1
201163	FLCN	0
201164	PLD6	0
201176	ARHGAP27	1
201181	ZNF385C	0
201191	SAMD14	0
201229	LYRM9	0
201232	SLC16A13	0
201243	SPEM2	0
201254	CENPX	0
201255	LRRC45	0
201266	SLC39A11	0
201292	TRIM65	0
201294	UNC13D	0
201299	RDM1	1
201305	SPNS3	0
201456	FBXO15	0
201475	RAB12	0
201501	ZBTB7C	0
201514	ZNF584	0
201516	ZSCAN4	0
201562	HACD2	0
201595	STT3B	0
201625	DNAH12	0
201626	PDE12	0
201627	DENND6A	0
201633	TIGIT	0
201725	C4orf46	1
201780	SLC10A4	0
201798	TIGD4	0
201799	TMEM154	0
201895	SMIM14	0
201931	TMEM192	1
201965	RWDD4	1
201973	PRIMPOL	0
202018	TAPT1	0
202051	SPATA24	0
202052	DNAJC18	0
202151	RANBP3L	0
202243	CCDC125	0
202309	GAPT	0
202333	CMYA5	0
202374	STK32A	0
202500	TCTE1	0
202559	KHDRBS2	0
202865	C7orf33	0
202915	TMEM184A	0
203054	ADCK5	0
203062	TSNARE1	0
203068	TUBB	1
203069	R3HCC1	0
203074	PRSS55	1
203076	C8orf74	0
203100	HTRA4	0
203102	ADAM32	0
203111	ERICH5	0
203190	LGI3	0
203197	TMEM268	0
203228	C9orf72	0
203238	CCDC171	0
203245	NAIF1	0
203259	FAM219A	0
203260	CCDC107	1
203286	ANKS6	0
203328	SUSD3	0
203413	CT83	1
203427	SLC25A43	1
203430	RTL3	0
203447	NRK	0
203522	INTS6L	0
203523	ZNF449	1
203547	VMA21	0
203562	TMEM31	0
203569	PAGE2	0
203611	CDY2B	0
203859	ANO5	0
204219	CERS3	0
204474	PDILT	0
204801	NLRP11	0
204851	HIPK1	0
204962	SLC44A5	0
205147	AMER3	0
205251	MTLN	0
205327	C2orf69	1
205428	DIPK2A	0
205564	SENP5	0
205717	USF3	0
205860	TRIML2	0
206338	LVRN	0
206358	SLC36A1	0
206412	C6orf163	0
207063	DHRSX	0
219285	SAMD9L	0
219287	AMER2	0
219293	ATAD3C	0
219333	USP12	1
219348	PLAC9	1
219402	MTIF3	1
219409	GSX1	0
219417	OR8U1	0
219428	OR4C16	0
219429	OR4C11	0
219431	OR4S2	0
219432	OR4C6	0
219436	OR5D14	0
219437	OR5L1	0
219438	OR5D18	0
219447	OR5AS1	0
219453	OR8K5	0
219464	OR5T2	0
219469	OR8H1	0
219473	OR8K3	0
219477	OR8J1	0
219479	OR8U3	1
219482	OR5M3	0
219484	OR5M8	0
219487	OR5M11	0
219493	OR5AR1	0
219527	LRRC55	0
219537	SMTNL1	0
219539	YPEL4	0
219541	MED19	0
219557	TEX47	0
219578	ZNF804B	0
219621	CABCOCO1	0
219623	TMEM26	0
219654	ZCCHC24	0
219670	ENKUR	0
219681	ARMC3	0
219699	UNC5B	0
219736	STOX1	0
219738	FAM241B	0
219743	TYSND1	0
219749	ZNF25	0
219770	GJD4	0
219771	CCNY	0
219790	RTKN2	0
219793	TBATA	0
219844	HYLS1	0
219854	TMEM218	0
219855	SLC37A2	0
219858	OR8B12	0
219865	OR8G5	0
219869	OR10G8	0
219870	OR10G9	0
219873	OR10S1	0
219874	OR6T1	0
219875	OR4D5	0
219899	TBCEL	0
219902	TLCD5	0
219927	MRPL21	0
219931	TPCN2	0
219938	SPATA19	0
219952	OR6Q1	0
219954	OR9I1	0
219956	OR9Q1	0
219957	OR9Q2	0
219958	OR1S2	0
219959	OR1S1	0
219960	OR10Q1	0
219965	OR5B17	0
219968	OR5B21	0
219970	GLYATL2	1
219972	MPEG1	1
219981	OR5A2	0
219982	OR5A1	0
219983	OR4D6	0
219986	OR4D11	0
219988	PATL1	1
219990	OOSP2	1
219995	MS4A15	0
220001	VWCE	0
220002	CYB561A3	0
220004	SAXO4	0
220032	GDPD4	0
220042	DDIAS	0
220047	CCDC83	0
220064	LTO1	1
220081	ERICH6B	0
220082	CBY2	0
220107	DLEU7	0
220108	FAM124A	0
220134	SKA1	0
220136	CFAP53	1
220164	DOK6	0
220202	ATOH7	0
220213	OTUD1	1
220296	HEPACAM	0
220323	OAF	0
220359	TIGD3	0
220382	FAM181B	0
220388	CCDC89	0
220416	LRRC63	0
220441	RNF152	1
220869	ZNG1E	0
220929	ZNF438	0
220963	SLC16A9	0
220965	FAM13C	0
220972	MARCHF8	0
220988	HNRNPA3	1
220992	ZNF485	1
221002	RASGEF1A	0
221035	REEP3	0
221037	JMJD1C	0
221044	UCMA	0
221061	FAM171A1	0
221074	SLC39A12	0
221078	NSUN6	0
221079	ARL5B	0
221091	LRRN4CL	0
221092	HNRNPUL2	0
221120	ALKBH3	0
221143	EEF1AKMT1	0
221150	SKA3	0
221154	MICU2	0
221178	SPATA13	0
221184	CPNE2	0
221188	ADGRG5	0
221191	PRSS54	0
221223	CES5A	1
221264	AK9	0
221294	NT5DC1	1
221301	CALHM4	0
221302	ZUP1	0
221303	FAM162B	0
221322	TBC1D32	0
221336	BEND6	0
221357	GSTA5	0
221391	OPN5	0
221393	ADGRF4	0
221395	ADGRF5	1
221400	TDRD6	0
221409	SPATS1	0
221421	RSPH9	0
221424	LRRC73	0
221443	OARD1	0
221458	KIF6	0
221468	TMEM217	0
221472	FGD2	0
221476	PI16	0
221477	C6orf89	0
221481	ARMC12	0
221491	SMIM29	0
221496	LEMD2	0
221504	ZBTB9	0
221527	ZBTB12	1
221545	C6orf136	0
221613	H2AC1	0
221656	KDM1B	0
221662	RBM24	0
221687	RNF182	0
221692	PHACTR1	0
221710	SMIM13	0
221711	SYCP2L	0
221749	PXDC1	0
221785	ZSCAN25	0
221786	FAM200A	0
221806	VWDE	0
221823	PRPS1L1	0
221830	POLR1F	1
221833	SP8	0
221895	JAZF1	0
221908	PPP1R35	0
221914	GPC2	0
221927	BRAT1	0
221935	SDK1	0
221937	FOXK1	0
221938	MMD2	0
221955	DAGLB	0
221960	CCZ1B	0
221981	THSD7A	0
222008	VSTM2A	0
222068	TMED4	0
222166	MTURN	0
222171	PRR15	0
222183	SRRM3	0
222194	RSBN1L	0
222223	ELAPOR2	0
222229	LRWD1	0
222234	FAM185A	1
222235	FBXL13	0
222236	NAPEPLD	0
222255	ATXN7L1	0
222256	CDHR3	0
222389	BEND7	1
222484	LNX2	0
222487	ADGRG3	0
222537	HS3ST5	0
222545	GPRC6A	0
222546	RFX6	0
222553	SLC35F1	0
222584	FAM83B	0
222642	TSPO2	0
222643	UNC5CL	0
222658	KCTD20	0
222659	PXT1	0
222662	LHFPL5	0
222663	SCUBE3	0
222696	ZSCAN23	0
222698	NKAPL	0
222826	FAM217A	1
222865	TMEM130	0
222894	FERD3L	0
222950	NYAP1	0
222962	SLC29A4	1
222967	RSPH10B	0
223075	ITPRID1	0
223082	ZNRF2	1
223117	SEMA3D	0
225689	MAPK15	0
245711	SPDYA	0
245802	MS4A6E	0
245806	VGLL2	0
245812	CNPY4	0
245908	DEFB105A	0
245909	DEFB106A	0
245910	DEFB107A	0
245911	DEFB108B	1
245913	DEFB110	0
245915	DEFB112	0
245927	DEFB113	0
245928	DEFB114	0
245929	DEFB115	0
245930	DEFB116	0
245932	DEFB119	0
245934	DEFB121	0
245936	DEFB123	0
245937	DEFB124	0
245938	DEFB125	0
245939	DEFB128	0
245940	DEFB130A	1
245972	ATP6V0D2	0
245973	ATP6V1C2	0
246100	CTAG1A	0
246175	CNOT6L	1
246176	GAS2L2	0
246184	CDC26	1
246213	SLC17A8	0
246243	RNASEH1	1
246269	AFG1L	0
246329	STAC3	0
246330	PELI3	0
246721	POLR2J2	0
246744	STH	0
246777	SPESP1	0
246778	IL27	0
252839	TMEM9	0
252884	ZNF396	1
252969	NEIL2	1
252983	STXBP4	0
252995	FNDC5	0
253012	HEPACAM2	0
253017	TECRL	0
253143	PRR14L	0
253152	EPHX4	0
253175	CDY1B	0
253190	SERHL2	1
253260	RICTOR	0
253314	EIF4E1B	0
253430	IPMK	1
253461	ZBTB38	0
253512	SLC25A30	0
253558	LCLAT1	0
253559	CADM2	0
253582	TMEM244	0
253635	GPATCH11	1
253639	ZNF620	1
253650	ANKRD18A	1
253714	MMS22L	0
253725	WASHC2C	0
253738	EBF3	0
253769	WDR27	0
253782	CERS6	0
253827	MSRB3	0
253832	ZDHHC20	1
253935	ANGPTL5	0
253943	YTHDF3	1
253959	RALGAPA1	1
253980	KCTD13	0
253982	ASPHD1	0
254013	ETFBKMT	0
254042	METAP1D	0
254048	UBN2	0
254050	LRRC43	0
254065	BRWD3	0
254102	EHBP1L1	0
254122	SNX32	0
254158	CXorf58	0
254170	FBXO33	0
254173	TTLL10	0
254187	TSGA10IP	0
254225	RNF169	0
254228	CALHM5	0
254240	BPIFC	0
254251	LCORL	1
254263	CNIH2	0
254268	AKNAD1	0
254272	TBC1D28	0
254295	PHYHD1	0
254359	ZDHHC24	0
254394	MCM9	0
254427	PROSER2	0
254428	SLC41A1	0
254439	C11orf86	0
254528	MEIOB	0
254531	LPCAT4	0
254552	NUDT8	0
254773	LYG2	0
254778	VXN	0
254783	OR6C74	0
254786	OR6C3	1
254827	NAALADL2	0
254863	TMEM256	1
254879	OR2T6	0
254887	ZDHHC23	0
254910	LCE5A	0
254950	KRTAP15-1	0
254956	MORN5	0
254973	OR1L4	0
255022	CALHM1	0
255027	MPV17L	0
255043	TMEM86B	0
255057	CBARP	0
255061	TAC4	0
255101	CFAP65	0
255104	TMCO4	0
255119	CFAP299	0
255189	PLA2G4F	0
255220	TXNDC8	0
255231	MCOLN2	0
255239	ANKK1	0
255252	LRRC57	1
255275	MYADML2	0
255308	EIF2S3B	0
255313	CT47A11	0
255324	EPGN	0
255349	LHFPL7	0
255374	MBLAC1	0
255394	TCP11L2	0
255403	ZNF718	0
255411	SPMIP11	0
255426	RASGEF1C	0
255488	RNF144B	0
255520	ELMOD2	0
255626	H2BC1	0
255631	COL24A1	0
255649	OOSP1	0
255725	OR52B2	0
255738	PCSK9	0
255743	NPNT	0
255758	DYNLT2B	0
255762	PDZD9	0
255783	INAFM1	0
255798	SMCO1	0
255809	C19orf38	0
255877	BCL6B	0
255919	CNEP1R1	1
255928	SYT14	1
255967	PAN3	0
256006	ANKRD31	0
256051	ZNF549	0
256076	COL6A5	0
256126	SYCE2	0
256130	TMEM196	0
256144	OR4C3	0
256148	OR4S1	0
256158	HMCN2	0
256223	CDRT15L2	0
256227	STEAP1B	0
256281	NUDT14	0
256297	PTF1A	0
256302	NATD1	0
256309	CCDC110	0
256329	LMNTD2	0
256356	GK5	0
256364	EML3	0
256369	CCDC197	0
256380	SCML4	0
256394	SERPINA11	0
256435	ST6GALNAC3	0
256471	MFSD8	0
256472	TMEM151A	0
256536	TCERG1L	0
256586	LYSMD2	0
256643	BCLAF3	0
256646	NUTM1	0
256691	MAMDC2	0
256710	GLIPR1L1	0
256714	MAP7D2	0
256764	WDR72	0
256815	C10orf67	0
256892	OR51F1	0
256933	NPB	0
256949	KANK3	0
256957	HEATR9	0
256979	SUN3	0
256987	SERINC5	0
257000	TINCR	0
257019	FRMD3	0
257044	CATSPERE	0
257062	CATSPERD	0
257068	PLCXD2	0
257101	ZNF683	0
257106	ARHGAP30	0
257144	GCSAM	0
257160	RNF214	0
257169	C9orf43	0
257177	CFAP126	0
257194	NEGR1	0
257202	GPX6	0
257218	SHPRH	0
257240	KLHL34	0
257313	UTS2B	0
257364	SNX33	1
257397	TAB3	1
257407	C2orf72	0
257415	FAM133B	1
257629	ANKS4B	0
258010	SVIP	0
259173	ALS2CL	0
259197	NCR3	0
259215	LY6G6F	0
259217	HSPA12A	0
259230	SGMS1	0
259232	NALCN	0
259236	TMIE	0
259239	WFDC11	0
259240	WFDC9	0
259249	MRGPRX1	1
259266	ASPM	0
259282	BOD1L1	0
259285	TAS2R39	0
259286	TAS2R40	0
259287	TAS2R41	0
259289	TAS2R43	1
259290	TAS2R31	1
259291	TAS2R45	0
259292	TAS2R46	0
259293	TAS2R30	0
259294	TAS2R19	1
259295	TAS2R20	0
259296	TAS2R50	0
259307	IL4I1	0
259308	SPATA31F1	1
260293	CYP4X1	0
260334	TUBB8B	0
260425	MAGI3	0
260429	PRSS33	0
260434	PYDC1	0
260436	FDCSP	0
261726	TIPRL	0
261729	STEAP2	0
261734	NPHP4	0
266629	SEC14L3	0
266655	BRD3OS	0
266675	BEST4	0
266722	HS6ST3	0
266727	MDGA1	0
266740	MAGEA2B	0
266743	NPAS4	0
266747	RGL4	1
266812	NAP1L5	1
266977	ADGRF1	0
267002	PGBD2	1
267012	DAOA	0
267020	ATP5MGL	0
280636	SELENOH	0
280658	SSX7	1
280664	WFDC10B	0
282616	IFNL2	0
282617	IFNL3	1
282618	IFNL1	0
282679	AQP11	0
282763	OR51B5	0
282770	OR10AG1	0
282775	OR5J2	0
282808	RAB40AL	0
282809	POC1B	0
282890	ZNF311	0
282966	C10orf53	0
282969	FUOM	0
282973	JAKMIP3	0
282974	STK32C	0
282991	BLOC1S2	1
282996	RBM20	0
283008	NUTM2E	0
283078	MKX	0
283092	OR4C13	1
283093	OR4C12	0
283106	CSNK2A3	0
283111	OR51V1	0
283116	TRIM49B	0
283129	MAJIN	0
283130	SLC25A45	0
283149	BCL9L	0
283150	FOXR1	0
283159	OR8D1	0
283160	OR8D2	0
283162	OR8B4	0
283189	OR9G4	0
283208	P4HA3	0
283209	PGM2L1	0
283212	KLHL35	0
283219	KCTD21	0
283229	CRACR2B	0
283232	TMEM80	0
283234	CCDC88B	0
283237	TTC9C	0
283238	SLC22A24	0
283248	RCOR2	1
283254	HARBI1	0
283284	IGSF22	0
283297	OR10A4	0
283298	OLFML1	0
283310	OTOGL	0
283316	CD163L1	0
283337	ZNF740	0
283349	RASSF3	0
283358	B4GALNT3	0
283365	OR6C6	0
283373	ANKRD52	0
283375	SLC39A5	0
283377	SPRYD4	0
283383	ADGRD1	0
283385	MORN3	0
